Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
C,0.13,0.03,0.96,0.37,3.05,-0.98
C,0.14,0.00,1.12,9.77,5.00,-1.46
C,0.15,-0.00,1.06,19.35,18.98,1.10
C,0.15,0.08,1.10,23.93,40.89,10.99
C,0.11,0.26,0.89,7.26,42.30,4.52
C,0.07,0.14,1.34,5.25,25.51,-20.14
C,0.06,0.25,1.27,9.89,53.16,-27.65
C,0.03,0.04,1.37,24.78,83.56,-52.43
C,-0.04,0.11,1.20,17.33,124.63,-42.91
C,-0.12,0.18,1.14,19.04,141.36,-44.31
C,-0.22,0.06,0.84,29.72,142.09,-59.27
C,-0.34,-0.10,0.80,25.94,116.52,-48.22
C,-0.40,0.05,0.70,0.67,105.90,-27.71
C,-0.54,-0.01,0.67,8.42,75.68,-26.67
C,-0.56,-0.01,0.96,17.46,58.23,-16.54
C,-0.55,0.27,0.89,-4.15,101.81,-9.46
C,-0.62,-0.05,0.40,23.86,79.28,-26.31
C,-0.69,0.06,0.27,15.26,37.35,-8.36
C,-0.63,-0.02,0.22,3.48,-16.66,-5.07
C,-0.58,0.48,0.33,-4.94,-97.78,2.99
C,-0.52,0.23,0.54,-7.69,-105.47,-45.53
C,-0.31,-0.50,0.91,-8.61,-98.08,-29.72
C,-0.21,-0.21,1.31,7.93,-78.92,27.47
C,-0.09,0.14,1.26,-12.70,-38.27,36.80
C,-0.06,-0.14,1.55,-5.74,4.82,12.51
C,-0.09,-0.17,1.43,5.13,49.01,28.63
C,-0.18,-0.18,0.76,3.78,85.88,39.86
C,-0.28,-0.14,0.63,3.54,44.86,72.94
C,-0.34,-0.09,0.57,9.52,32.04,87.34
C,-0.28,0.17,0.65,9.70,15.14,106.57
C,-0.25,0.30,0.61,8.79,8.36,103.45
C,-0.28,0.28,0.56,21.06,-8.24,88.93
C,-0.26,0.39,0.49,3.42,-26.92,88.62
C,-0.30,0.50,0.72,-6.84,-41.75,79.71
C,-0.27,0.45,0.49,-10.01,-33.02,60.61
C,-0.26,0.63,0.62,-21.30,-71.35,54.08
C,-0.23,0.46,0.55,-26.61,-69.34,32.53
C,-0.19,0.73,0.77,-18.07,-84.90,34.00
C,-0.20,0.72,0.54,-32.35,-77.76,10.86
C,-0.18,0.51,0.68,-55.91,-115.72,-14.34
C,-0.10,0.40,0.99,-51.51,-110.11,-19.96
C,-0.06,0.45,0.68,-52.86,-102.72,-21.18
C,-0.10,0.53,1.02,-79.59,-113.04,-49.07
C,-0.00,0.38,1.27,-67.63,-89.29,-78.19
C,0.04,0.41,1.09,-60.06,-63.42,-94.97
C,0.10,-0.19,1.25,-54.32,-60.61,-133.36
C,0.18,-0.49,1.32,-60.79,-44.25,-90.88
C,0.26,-0.53,1.42,-51.45,-35.16,-66.53
C,0.26,-0.37,1.35,-33.51,-13.49,-38.33
C,0.22,-0.38,1.13,-17.76,-4.03,-37.17
C,0.13,-0.42,0.84,-8.54,7.14,-14.40
C,0.10,-0.11,0.92,-9.95,-1.46,7.87
C,0.10,-0.02,0.92,-1.10,-3.36,1.40
C,0.12,-0.13,0.92,6.23,-8.36,-4.03
C,0.13,-0.04,1.02,0.49,-11.47,3.30
C,0.12,-0.02,0.97,-2.75,-3.05,-2.99
C,0.13,-0.16,0.97,1.34,-8.36,-7.87
C,0.14,-0.02,1.01,0.31,-7.69,2.99
C,0.12,-0.01,1.00,0.18,-5.31,-1.22
C,0.11,-0.06,0.98,0.18,-5.55,-5.98
C,0.16,-0.13,1.03,4.82,-1.16,-6.23
C,0.19,-0.09,1.21,12.51,5.92,3.17
C,0.20,0.03,1.31,23.56,30.33,-2.50
C,0.20,-0.03,1.64,49.50,87.16,-28.44
C,0.14,-0.05,1.15,34.73,145.87,-35.64
C,0.01,0.00,1.34,40.59,124.21,-37.11
C,-0.11,0.10,0.93,64.03,159.85,-58.53
C,-0.32,-0.21,0.70,41.20,113.34,-46.81
C,-0.40,0.03,1.08,17.09,82.40,-14.22
C,-0.43,0.25,1.23,44.62,117.80,-20.51
C,-0.45,0.05,0.81,49.26,141.72,-39.61
C,-0.54,-0.11,0.51,12.94,98.08,-18.13
C,-0.58,0.12,0.78,14.10,68.18,8.42
C,-0.58,0.11,0.71,27.28,74.65,-0.06
C,-0.57,0.09,0.43,9.46,52.86,-2.99
C,-0.53,0.12,0.63,-8.73,5.49,2.20
C,-0.53,0.15,0.33,-6.71,10.93,4.33
C,-0.55,0.23,0.51,29.66,-60.24,-8.97
C,-0.49,0.17,-0.07,-4.21,-42.11,-18.68
C,-0.32,-0.42,0.01,-17.70,-168.33,4.09
C,-0.11,0.08,1.67,9.22,-167.79,76.72
C,0.03,0.88,1.53,-10.93,-73.30,66.35
C,0.01,0.09,1.56,1.40,-13.18,-34.36
C,-0.14,-0.08,1.22,-10.50,42.18,-15.20
C,-0.28,-0.07,1.04,-8.24,42.85,-5.37
C,-0.39,-0.07,1.07,-4.15,56.58,-0.43
C,-0.39,-0.10,0.87,1.16,69.15,4.58
C,-0.37,-0.08,0.86,10.56,70.01,20.20
C,-0.34,-0.04,0.64,4.88,78.37,39.00
C,-0.36,-0.26,0.55,11.05,50.84,51.51
C,-0.33,0.14,0.53,6.96,40.22,111.02
C,-0.30,0.29,0.46,10.80,10.07,107.48
C,-0.31,0.26,0.52,13.49,-8.91,102.54
C,-0.30,0.40,0.55,7.20,-26.06,102.72
C,-0.27,0.46,0.40,-1.65,-31.13,99.12
C,-0.23,0.61,0.56,-9.22,-78.12,90.76
C,-0.28,0.74,0.44,-14.16,-59.20,68.91
C,-0.23,0.62,0.58,-11.90,-86.00,47.91
C,-0.23,0.64,0.64,-33.94,-81.48,31.37
C,-0.30,0.76,0.23,-43.21,-83.25,16.78
C,-0.23,0.78,0.61,-46.08,-137.33,-8.00
C,-0.12,0.77,0.82,-60.36,-133.18,-48.40
C,-0.10,0.77,0.63,-86.30,-136.78,-75.50
C,0.05,0.25,1.21,-80.32,-147.16,-113.34
C,0.23,-0.08,1.33,-47.85,-104.74,-106.20
C,0.30,-0.20,1.40,-42.48,-85.63,-91.49
C,0.19,-0.20,1.41,-45.53,-70.07,-57.43
C,0.22,-0.21,1.36,-21.24,-35.95,-53.89
C,0.22,-0.28,1.27,-21.36,-22.40,-43.15
C,0.15,-0.10,1.15,-28.02,-16.11,-16.17
C,0.15,-0.13,1.06,-11.66,-10.80,-17.27
C,0.17,-0.18,1.09,-2.87,-12.33,-9.09
C,0.14,0.06,1.04,-9.89,-7.69,8.73
C,0.13,0.10,1.06,-8.18,-7.20,-0.31
C,0.16,-0.08,1.00,2.75,-3.17,-7.51
C,0.18,-0.01,1.06,-3.78,-3.97,5.25
C,0.17,0.09,0.92,-4.76,0.92,5.80
C,0.15,0.05,0.92,0.92,3.85,-2.08
C,0.15,-0.02,0.97,4.27,-0.31,-3.36
C,0.16,0.10,1.00,2.56,-0.37,2.44
C,0.16,0.03,1.10,2.93,3.78,-4.15
C,0.15,0.00,1.19,4.58,10.38,-4.03
C,0.11,0.07,1.50,15.01,39.55,-9.28
C,0.13,-0.00,1.33,23.99,107.60,-27.95
C,0.02,-0.03,1.20,23.56,117.19,-26.00
C,-0.10,-0.01,1.23,43.40,132.81,-22.89
C,-0.11,0.00,1.30,64.21,144.10,-17.27
C,-0.12,0.25,1.01,56.27,166.50,-18.13
C,-0.29,0.18,0.78,51.82,132.20,-19.23
C,-0.36,0.21,1.03,54.32,113.59,-20.51
C,-0.36,0.16,0.77,29.42,138.49,-11.96
C,-0.42,0.39,0.87,14.34,130.13,1.95
C,-0.37,0.29,0.66,25.21,141.78,-24.41
C,-0.49,0.03,0.17,22.22,108.46,-20.57
C,-0.45,0.28,-0.01,5.86,59.69,-4.27
C,-0.50,0.44,-0.67,-2.87,-62.93,-28.50
C,-0.41,0.05,-0.13,-18.68,-190.67,-57.37
C,-0.37,-0.45,1.21,2.44,-230.53,-42.48
C,-0.17,0.27,1.36,-6.16,-98.75,40.47
C,-0.09,0.22,1.72,3.66,-53.28,-15.93
C,-0.13,-0.19,1.65,-2.20,-1.22,-25.70
C,-0.22,-0.05,1.15,-26.00,71.78,16.91
C,-0.28,-0.09,0.88,-18.25,68.36,20.63
C,-0.35,-0.08,0.82,-5.37,46.45,37.05
C,-0.33,-0.16,0.82,-1.46,54.93,67.93
C,-0.28,-0.11,0.51,4.76,60.67,85.33
C,-0.28,0.24,0.56,10.13,27.16,116.21
C,-0.28,0.27,0.55,3.42,5.92,101.26
C,-0.29,0.22,0.65,5.74,-0.79,104.37
C,-0.28,0.34,0.55,13.92,-7.39,125.24
C,-0.29,0.69,0.48,7.08,-17.03,131.84
C,-0.29,0.91,0.50,-9.77,-45.72,92.22
C,-0.31,0.71,0.30,-14.47,-67.69,52.98
C,-0.29,0.73,0.54,-16.36,-101.14,43.52
C,-0.23,0.75,0.62,-45.47,-100.59,19.78
C,-0.21,0.72,0.44,-67.81,-121.95,-7.26
C,-0.19,0.76,0.70,-69.46,-154.17,-26.31
C,-0.06,0.50,0.96,-64.64,-142.46,-59.20
C,-0.00,0.44,0.76,-80.63,-131.90,-65.80
C,0.03,0.41,1.01,-94.91,-125.06,-84.84
C,0.08,0.19,1.23,-82.09,-110.11,-113.28
C,0.10,-0.19,0.97,-88.81,-78.12,-117.13
C,0.32,-0.27,1.16,-64.45,-82.46,-72.27
C,0.37,-0.20,1.57,-47.73,-53.16,-55.91
C,0.38,-0.25,1.27,-59.57,-19.17,-51.45
C,0.35,-0.47,1.42,-26.00,-34.79,-36.44
C,0.31,-0.26,1.32,-8.18,-14.65,-12.33
C,0.26,-0.14,1.14,-17.64,2.26,-4.64
C,0.20,-0.17,0.98,0.43,1.10,-7.26
C,0.18,-0.13,0.92,0.06,0.06,-2.08
C,0.18,-0.01,1.01,3.36,-3.97,0.85
C,0.20,-0.06,0.95,4.09,0.92,-4.94
C,0.19,-0.10,0.85,2.32,3.05,-2.56
C,0.17,0.03,0.87,-0.31,0.37,1.22
C,0.17,-0.03,0.96,1.83,-8.67,-1.40
C,0.19,-0.02,0.95,4.52,-4.46,-3.85
C,0.23,-0.16,1.14,7.14,-3.05,-2.32
C,0.23,-0.10,1.27,13.24,9.95,4.52
C,0.17,-0.03,1.63,26.61,47.42,-0.67
C,0.20,0.05,1.67,39.67,134.28,-18.49
C,0.18,-0.04,1.12,39.18,164.86,-25.45
C,0.00,0.13,1.47,40.77,142.70,-9.89
C,-0.03,0.42,1.33,26.00,175.78,-24.29
C,-0.03,0.52,1.19,-1.53,208.07,-74.16
C,-0.19,-0.13,0.57,0.06,224.49,-105.29
C,-0.32,-0.25,0.25,-7.81,191.22,-72.14
C,-0.49,0.29,0.75,-15.99,110.66,-20.08
C,-0.46,-0.14,0.05,1.77,124.15,-78.86
C,-0.53,-0.38,-0.44,12.39,44.43,-50.72
C,-0.58,0.02,0.14,11.72,-127.93,-14.83
C,-0.51,-0.44,0.56,2.38,-137.57,-29.11
C,-0.25,-0.32,0.20,20.63,-144.59,23.62
C,-0.10,0.09,1.81,20.45,-214.23,79.04
C,-0.11,0.51,1.78,-34.06,-92.47,54.81
C,-0.09,-0.03,1.42,30.03,6.65,-16.42
C,-0.15,-0.28,1.14,1.53,34.85,-7.26
C,-0.20,-0.20,0.96,-11.17,36.74,9.03
C,-0.27,-0.15,1.22,10.74,21.12,13.00
C,-0.33,-0.31,1.06,16.30,57.74,17.33
C,-0.32,-0.25,0.92,9.58,78.74,36.32
C,-0.35,-0.17,0.63,14.95,57.25,66.10
C,-0.32,-0.11,0.50,19.04,44.74,82.40
C,-0.31,-0.12,0.74,20.02,2.81,113.53
C,-0.23,0.25,0.76,21.48,16.54,130.68
C,-0.22,0.33,0.61,26.92,22.34,123.72
C,-0.19,0.43,0.58,31.37,2.62,107.48
C,-0.25,0.38,0.53,21.73,-19.53,108.03
C,-0.24,0.55,0.54,12.39,-25.02,110.72
C,-0.20,0.54,0.56,6.84,-43.33,96.19
C,-0.16,0.76,0.54,-4.64,-49.13,85.94
C,-0.21,0.67,0.51,-3.97,-77.94,60.55
C,-0.06,0.87,0.13,-26.37,-111.27,39.49
C,-0.08,0.57,0.81,-32.84,-158.69,7.14
C,-0.08,0.64,0.58,-39.98,-137.33,9.34
C,0.01,1.06,0.91,-72.08,-160.22,-22.77
C,0.07,1.07,0.73,-96.01,-143.37,-81.73
C,0.12,0.56,1.31,-42.05,-134.03,-166.50
C,0.39,-0.40,1.22,-24.66,-99.43,-196.47
C,0.41,-0.78,1.42,-71.17,-78.31,-74.58
C,0.31,0.11,1.73,-39.43,-61.83,-22.09
C,0.28,-0.01,1.49,-25.94,-20.75,-49.07
C,0.20,-0.23,1.29,-21.97,-4.94,-43.70
C,0.12,-0.12,1.01,-24.60,-4.46,-9.28
C,0.11,0.10,1.03,-16.05,-7.63,2.26
C,0.13,0.18,1.03,-9.22,-0.85,-11.05
C,0.16,0.04,0.93,-2.56,2.81,-21.18
C,0.18,0.02,0.95,2.14,-1.34,-5.98
C,0.19,0.13,1.01,-5.00,-0.49,-0.06
C,0.19,0.06,0.89,-6.35,4.76,-5.74
C,0.18,0.16,0.89,-2.01,0.49,-1.71
C,0.17,0.12,0.99,0.55,-1.10,-3.97
C,0.18,0.05,0.96,4.88,3.11,-7.20
C,0.19,0.07,1.17,7.08,13.12,-0.85
C,0.20,0.11,1.24,12.08,32.29,-1.22
C,0.17,0.17,1.48,15.75,76.60,-14.34
C,0.09,0.23,1.38,20.94,108.52,-35.10
C,0.00,0.16,1.40,10.68,127.50,-45.84
C,-0.09,0.16,1.11,28.87,147.89,-61.77
C,-0.22,0.07,1.11,13.18,126.53,-47.06
C,-0.28,0.51,1.36,-7.81,124.39,-30.03
C,-0.28,0.20,1.02,-1.04,179.38,-92.77
C,-0.36,-0.19,0.62,11.41,187.38,-92.83
C,-0.48,-0.14,0.44,13.43,140.20,-37.96
C,-0.53,0.10,0.35,-8.79,91.86,-17.94
C,-0.56,0.16,0.30,-8.24,55.36,-25.21
C,-0.63,0.15,0.04,-9.64,14.16,-31.74
C,-0.41,0.08,-1.03,6.16,-78.25,-49.56
C,-0.35,-0.58,0.25,-1.77,-251.71,-44.62
C,-0.17,-0.25,1.29,-58.17,-207.40,75.74
C,-0.01,0.87,1.88,-12.57,-142.09,82.52
C,0.10,-0.05,1.57,31.01,-28.20,-55.97
C,-0.05,-0.38,1.29,3.91,24.17,-16.48
C,-0.14,-0.19,1.17,-14.40,39.67,13.49
C,-0.23,-0.21,1.20,-10.62,50.84,15.38
C,-0.26,-0.33,0.74,2.44,82.64,34.00
C,-0.29,-0.37,0.68,10.93,61.16,58.35
C,-0.26,-0.23,0.57,9.83,47.30,109.01
C,-0.27,0.01,0.64,11.47,29.48,134.52
C,-0.23,0.09,0.43,24.11,4.33,130.80
C,-0.21,0.27,0.55,19.96,-20.63,135.31
C,-0.18,0.26,0.59,28.44,-29.79,133.42
C,-0.14,0.46,0.48,22.22,-46.20,138.00
C,-0.13,0.88,0.63,5.43,-85.21,125.24
C,-0.12,0.96,0.78,-9.40,-87.77,78.37
C,-0.13,0.73,0.47,-16.91,-86.79,23.62
C,-0.11,0.57,0.75,-29.36,-108.34,15.62
C,-0.05,0.59,0.68,-32.35,-108.28,8.48
C,-0.02,0.51,0.80,-29.30,-123.05,-8.42
C,-0.06,0.72,1.19,-28.38,-122.07,-9.95
C,-0.06,1.23,1.10,-56.46,-59.27,-52.80
C,0.05,0.76,0.96,-90.52,-41.26,-156.31
C,0.12,0.36,1.18,-70.74,-55.36,-189.27
C,0.18,-0.56,1.29,-59.94,-47.24,-186.40
C,0.18,-0.73,1.07,-54.38,-35.22,-93.51
C,0.15,-0.61,1.18,-33.81,-38.21,-47.42
C,0.13,-0.34,1.17,-21.36,-25.33,-11.54
C,0.14,-0.36,1.12,-15.62,-17.40,-3.48
C,0.12,-0.14,1.03,-9.28,-12.88,19.71
C,0.13,0.02,1.02,-7.87,-1.71,16.42
C,0.11,0.01,0.98,-9.70,-5.86,9.16
C,0.09,0.04,0.90,2.81,0.31,6.71
C,0.09,0.07,0.97,1.16,-2.87,5.68
C,0.08,0.09,0.91,-4.46,-2.50,6.29
C,0.12,0.01,1.02,6.71,-0.18,-3.23
C,0.13,-0.03,1.16,7.69,3.60,-0.61
C,0.12,0.00,1.20,16.78,23.01,3.36
C,0.06,0.09,1.44,25.33,46.26,-7.51
C,0.05,0.03,1.41,31.37,77.88,-19.10
C,-0.02,0.07,1.43,30.40,106.63,-20.45
C,-0.08,0.14,1.38,34.91,127.69,-21.30
C,-0.18,0.29,1.17,44.13,143.37,-24.60
C,-0.31,0.18,0.88,35.03,147.28,-46.39
C,-0.34,0.15,0.75,25.88,127.99,-43.15
C,-0.39,0.22,0.95,28.32,108.58,-33.14
C,-0.43,0.28,0.64,14.34,134.52,-36.19
C,-0.45,0.07,0.45,20.32,126.34,-51.33
C,-0.46,0.16,0.23,-4.21,85.94,-29.36
C,-0.45,0.15,0.03,4.03,11.54,-35.34
C,-0.47,0.22,-0.35,3.85,-29.91,-36.38
C,-0.33,-0.25,0.06,23.86,-180.11,-51.03
C,-0.29,-0.56,1.16,-1.65,-219.18,-7.39
C,-0.12,0.38,0.93,-18.25,-134.09,61.40
C,-0.03,0.08,1.71,4.58,-101.87,-10.86
C,-0.05,-0.18,1.51,5.25,-33.14,-8.97
C,-0.10,-0.04,1.40,-9.58,-1.46,15.81
C,-0.18,-0.08,1.21,-12.51,35.46,15.08
C,-0.26,-0.16,1.17,-1.40,52.86,16.72
C,-0.33,-0.11,1.02,7.75,62.87,41.81
C,-0.33,0.05,0.92,6.41,77.94,53.47
C,-0.31,-0.08,0.86,25.57,74.52,61.16
C,-0.28,0.01,0.68,21.30,70.86,101.01
C,-0.26,0.12,0.71,18.86,57.92,115.97
C,-0.23,0.22,0.62,14.77,52.55,121.64
C,-0.25,0.51,0.50,16.85,35.34,117.13
C,-0.26,0.55,0.62,15.26,15.32,95.64
C,-0.25,0.45,0.37,-2.56,10.44,74.40
C,-0.25,0.37,0.46,-11.41,-25.02,67.02
C,-0.29,0.43,0.52,-14.77,-23.19,75.87
C,-0.25,0.69,0.56,1.95,-36.13,75.93
C,-0.25,0.60,0.54,-10.13,-49.62,50.42
C,-0.32,0.55,0.49,-25.63,-60.55,26.49
C,-0.32,0.65,0.52,-10.50,-78.55,25.15
C,-0.21,0.89,0.47,-15.26,-97.23,15.44
C,-0.12,1.16,0.36,-55.73,-118.16,-33.69
C,-0.03,0.51,0.96,-83.44,-190.67,-112.24
C,-0.05,0.23,1.16,-89.84,-160.64,-104.25
C,0.10,0.35,0.93,-86.73,-138.43,-94.06
C,0.14,0.31,1.20,-71.84,-142.58,-110.11
C,0.22,-0.24,1.51,-50.29,-91.67,-122.99
C,0.23,-0.20,1.25,-56.76,-60.42,-71.04
C,0.23,-0.22,1.33,-37.11,-53.22,-63.96
C,0.23,-0.17,1.33,-18.98,-25.70,-55.24
C,0.20,-0.20,1.08,-28.56,-3.91,-37.60
C,0.18,-0.19,1.16,-17.33,-9.89,-28.26
C,0.17,-0.18,1.15,0.12,-12.02,-19.29
C,0.15,0.01,1.01,-7.20,3.54,-5.13
C,0.17,0.01,0.98,-6.53,9.58,-5.25
C,0.16,-0.06,1.04,4.64,-2.38,-7.69
C,0.15,0.01,0.82,-1.46,3.42,-0.85
C,0.12,0.09,0.94,-4.27,2.14,5.92
C,0.16,0.05,0.97,3.78,2.56,-0.43
C,0.15,0.05,0.88,3.48,-3.11,-2.56
C,0.14,0.13,0.90,1.53,0.85,1.22
C,0.14,0.10,1.01,-0.31,-7.45,-2.81
C,0.13,0.06,1.00,-0.73,-5.13,-5.07
C,0.13,0.11,0.97,2.56,-1.10,-2.93
C,0.15,0.03,1.08,1.83,-0.24,-7.87
C,0.16,0.04,1.23,6.35,15.99,-4.82
C,0.11,-0.02,1.33,11.35,33.87,-8.24
C,0.08,0.15,1.55,13.67,73.97,-10.74
C,0.05,0.20,1.38,14.28,122.62,-34.18
C,0.01,0.08,1.27,14.65,137.51,-46.02
C,-0.10,0.21,1.48,17.15,136.90,-35.22
C,-0.14,0.16,1.00,10.74,189.64,-60.79
C,-0.22,-0.07,0.63,21.48,178.10,-65.25
C,-0.40,-0.04,0.83,15.75,113.22,-28.26
C,-0.40,0.03,0.76,9.70,114.50,-18.49
C,-0.42,0.04,0.52,12.45,100.16,-18.19
C,-0.46,0.02,0.31,15.44,72.81,-10.86
C,-0.48,0.23,0.34,2.75,35.64,-5.31
C,-0.49,0.02,0.25,5.62,12.88,-27.95
C,-0.39,-0.08,-0.01,17.70,-22.03,-16.17
C,-0.36,-0.02,-0.04,13.37,-91.06,3.91
C,-0.26,0.07,0.73,11.35,-198.18,4.15
C,-0.25,-0.08,1.13,-7.14,-167.18,13.73
C,-0.13,0.31,1.03,-11.78,-137.39,22.58
C,-0.14,0.05,1.48,-15.62,-79.10,-8.00
C,-0.13,0.06,1.30,-5.98,-39.73,-5.86
C,-0.15,-0.09,1.47,-6.59,-8.91,-12.33
C,-0.22,-0.03,1.12,-15.01,14.65,-1.16
C,-0.25,-0.07,1.22,-7.51,25.76,1.10
C,-0.27,-0.13,1.04,-0.67,47.91,11.29
C,-0.31,-0.07,1.14,5.55,46.57,24.84
C,-0.33,0.00,0.98,16.60,72.27,31.56
C,-0.32,-0.15,0.80,29.91,66.41,35.22
C,-0.32,-0.13,0.91,23.38,50.96,57.19
C,-0.32,0.03,0.74,13.49,64.33,71.04
C,-0.34,0.11,0.61,29.17,45.72,73.06
C,-0.34,0.18,0.72,33.02,31.31,72.94
C,-0.32,0.14,0.73,22.83,32.35,71.11
C,-0.34,0.14,0.57,17.64,26.67,82.15
C,-0.31,0.24,0.53,24.96,16.30,88.62
C,-0.32,0.43,0.56,23.86,-0.67,94.67
C,-0.30,0.44,0.53,14.47,-13.00,86.67
C,-0.31,0.41,0.69,7.57,-26.49,75.32
C,-0.28,0.54,0.47,13.06,-27.40,78.31
C,-0.26,0.76,0.62,10.44,-53.34,71.72
C,-0.23,0.68,0.66,-12.27,-60.30,38.94
C,-0.20,0.61,0.67,-21.61,-68.36,20.14
C,-0.23,0.57,0.62,-18.19,-75.01,13.92
C,-0.17,0.65,0.73,-29.36,-96.68,-3.72
C,-0.11,0.62,0.85,-44.68,-99.55,-19.17
C,-0.08,0.44,0.89,-40.65,-84.84,-36.01
C,-0.08,0.42,0.85,-47.18,-79.71,-34.00
C,-0.05,0.41,0.90,-52.00,-86.12,-38.51
C,0.05,0.35,1.02,-39.31,-93.51,-49.99
C,0.02,0.25,0.96,-43.76,-89.42,-49.19
C,0.03,0.39,1.08,-51.94,-94.67,-44.56
C,0.10,0.45,1.38,-40.28,-70.31,-71.41
C,0.13,0.19,1.11,-31.80,-39.12,-88.99
C,0.13,-0.02,1.15,-40.16,-37.29,-78.06
C,0.14,0.06,1.09,-39.55,-27.47,-56.52
C,0.13,-0.00,1.12,-28.32,-25.45,-59.08
C,0.15,-0.19,1.00,-23.38,-9.52,-51.27
C,0.17,-0.14,0.98,-18.37,-8.79,-22.89
C,0.16,-0.11,1.09,-11.35,-14.89,-14.89
C,0.16,-0.02,0.99,-10.68,-9.77,-8.54
C,0.16,-0.06,1.01,-6.47,-7.45,-6.16
C,0.15,-0.02,0.95,-5.92,-3.17,-2.01
C,0.14,0.01,1.03,-2.38,-4.64,0.37
C,0.15,0.04,0.99,-3.54,1.71,2.56
C,0.16,0.08,1.13,4.27,11.90,0.73
C,0.11,0.11,1.33,5.74,25.82,-5.86
C,0.09,0.17,1.51,6.65,51.88,-12.15
C,0.10,0.05,1.31,10.74,104.00,-29.42
C,0.05,0.11,1.10,20.51,111.39,-28.44
C,-0.07,0.15,1.23,31.31,100.46,-13.24
C,-0.14,0.30,1.20,23.13,125.43,-35.77
C,-0.18,0.19,1.23,18.13,144.71,-49.38
C,-0.19,-0.01,1.01,8.54,188.54,-54.87
C,-0.30,-0.14,0.42,-6.53,174.44,-19.47
C,-0.42,-0.01,0.51,-2.20,115.54,4.27
C,-0.53,0.22,0.93,5.19,97.35,15.14
C,-0.50,0.32,0.75,-1.59,118.04,-2.93
C,-0.52,-0.03,0.23,11.11,116.03,-18.19
C,-0.60,0.21,0.53,9.40,39.43,6.77
C,-0.59,0.17,0.42,-2.44,38.33,-1.71
C,-0.54,0.09,-0.02,3.48,-34.85,-3.48
C,-0.56,0.38,0.31,14.04,-101.81,-3.85
C,-0.46,0.08,0.30,9.77,-117.86,-30.88
C,-0.37,0.12,0.22,-1.46,-157.59,-3.85
C,-0.28,0.05,0.26,12.27,-200.01,-10.19
C,-0.14,0.01,1.66,14.47,-218.75,35.03
C,-0.10,0.38,1.06,-16.91,-100.89,10.86
C,-0.09,0.12,0.87,-11.11,-90.76,-6.04
C,-0.06,0.08,1.24,3.78,-64.03,3.42
C,-0.05,0.23,1.21,-15.50,-43.58,11.66
C,-0.07,0.18,1.38,-9.22,-31.19,-5.68
C,-0.08,0.06,1.02,-10.50,15.87,-18.68
C,-0.13,-0.09,1.28,-6.77,-2.99,-13.24
C,-0.16,-0.06,1.31,-1.40,25.70,-0.92
C,-0.15,-0.02,1.30,-1.28,68.91,7.14
C,-0.19,-0.10,1.20,-0.12,77.21,10.31
C,-0.29,-0.08,0.86,16.11,85.88,17.58
C,-0.29,-0.13,1.10,25.57,88.26,43.03
C,-0.24,0.03,0.94,20.08,107.06,59.45
C,-0.27,0.11,0.53,22.46,79.59,68.48
C,-0.30,0.17,0.87,26.06,47.55,70.07
C,-0.31,0.06,0.91,20.87,71.84,74.22
C,-0.32,0.31,0.38,17.27,67.44,90.27
C,-0.33,0.50,0.60,20.32,35.58,83.50
C,-0.34,0.31,0.61,14.71,19.23,60.18
C,-0.34,0.21,0.57,4.39,12.27,68.18
C,-0.36,0.43,0.44,0.79,-1.46,80.69
C,-0.37,0.55,0.50,4.58,-18.31,54.57
C,-0.36,0.44,0.58,2.08,-32.17,39.73
C,-0.34,0.34,0.54,-9.03,-40.16,39.43
C,-0.31,0.55,0.52,-17.70,-62.50,39.73
C,-0.31,0.57,0.66,-24.78,-76.84,27.28
C,-0.25,0.49,0.66,-26.37,-71.11,-2.32
C,-0.27,0.51,0.62,-28.44,-76.84,-4.15
C,-0.25,0.51,0.70,-37.11,-88.99,-9.03
C,-0.16,0.54,0.75,-40.59,-100.52,-21.48
C,-0.09,0.53,0.91,-36.50,-99.43,-32.10
C,-0.12,0.39,0.76,-46.63,-87.77,-41.99
C,-0.05,0.41,1.07,-60.12,-103.76,-44.13
C,0.01,0.41,1.14,-48.34,-94.67,-55.73
C,0.07,0.27,1.29,-36.50,-76.05,-76.54
C,0.04,0.06,0.85,-37.84,-56.27,-64.51
C,0.05,0.20,1.05,-40.89,-79.90,-50.48
C,0.06,0.32,1.33,-29.36,-56.76,-63.78
C,0.10,0.18,1.16,-26.79,-34.00,-81.05
C,0.14,-0.10,1.23,-20.39,-26.12,-69.40
C,0.13,-0.02,1.01,-26.61,-6.29,-52.25
C,0.12,-0.03,0.98,-26.55,-14.53,-49.26
C,0.16,-0.07,1.13,-19.71,-15.56,-48.52
C,0.17,-0.19,1.01,-15.20,-5.55,-35.89
C,0.15,-0.18,0.89,-18.01,-7.93,-22.95
C,0.18,-0.13,1.01,-10.13,-14.34,-11.54
C,0.16,-0.06,0.92,-15.20,-9.28,-5.68
C,0.16,-0.10,0.92,-10.01,-13.06,-6.90
C,0.17,-0.14,0.94,-8.48,-17.46,-2.75
C,0.18,-0.07,1.06,-3.17,-21.00,6.35
C,0.22,-0.03,1.19,6.77,-1.95,7.69
C,0.20,-0.09,1.37,14.47,32.47,7.75
C,0.13,0.04,1.36,29.54,61.83,14.53
C,0.08,0.08,1.41,30.76,100.77,0.85
